,Année,Clé,Danceabilité,Durée,Energie,Fin du fondu,Fondu de fin,Intensité,Mode,Nom Album,Popularité,Signature Temporelle,Tempo,nom artiste,nom chanson
9247,1995,5,0.0,372.84526,0.0,7.767,369.215,-9.042,1,b'Vegas',0.4423676281879504,5,187.834,b'The Crystal Method',b'Keep Hope Alive'
9248,1956,10,0.0,158.01424,0.0,0.241,148.422,-13.526,1,b'Recital By Billie Holiday: The Billie Holiday Verve Story Vol. 3',0.39346135,3,145.998,b'Billie Holiday',b'Love Me Or Leave Me'
9249,1992,10,0.0,211.69587,0.0,0.0,202.112,-7.025,0,b'Somewhere Between Heaven And Hell',0.46891496,4,173.25,b'Social Distortion',b'Cold Feelings'
9250,0,5,0.0,450.92526,0.0,0.09,450.925,-13.669,0,b'Amplifier Worship',0.24991922968283747,1,91.09,b'Boris',b'Hama'
9251,0,3,0.0,207.67302,0.0,0.49,190.079,-16.073,1,b'',0.0,4,116.802,b'',b''
9252,0,5,0.0,201.63873,0.0,0.293,194.798,-17.919,0,b'Standing In The Safety Zone',0.16325172799455442,1,67.244,b'The Fairfield Four',b'How I Got Over (Album Version)'
9253,0,5,0.0,111.49016,0.0,0.151,101.796,-8.301,1,b'Gold',0.45106173,1,61.493,b'Chuck Berry',"b""I'm Talking About You (Single Version)"""
9254,2006,7,0.0,216.16281,0.0,0.228,208.242,-8.63,1,b'',0.32093176,1,115.329,b'Los Alegres De La Sierra',b'DE RODILLAS TE PIDO'
9255,1987,2,0.0,198.08608,0.0,0.467,186.926,-16.701,1,b'50 Greatest Hits',0.4575747,4,74.286,b'Reba McEntire',b'The Last One To Know'
9256,0,7,0.0,303.15057,0.0,0.125,295.172,-3.779,1,b'Transformer',0.0,1,131.758,b'Janis Figure',b'Mechanical Bull'
9257,0,0,0.0,227.02975,0.0,0.137,216.468,-5.033,0,b'Like Father Like Son',0.994454,4,91.968,b'Birdman',"b""Ain't Worried Bout Sh*t"""
9258,0,10,0.0,276.87138,0.0,0.235,264.092,-13.146,0,b'Alternative Moments',0.48125122601516257,4,101.947,b'Bush',b'Letting The Cables Sleep'
9259,0,1,0.0,227.97016,0.0,0.315,220.45,-6.317,1,b'',0.0,4,87.487,b'',b''
9260,0,2,0.0,306.38975,0.0,2.641,306.39,-9.02,0,b'This Way',0.45204255,3,169.966,b'Jewel',b'New Wild West (Album Version)'
9261,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,b'',0.0,0,0.0,b'',b''
9262,1992,7,0.0,314.25261,0.0,0.203,296.896,-7.814,0,b'Ultimate Grammy Collection: Contemporary Rock',0.47005359794491963,4,144.63,b'Stone Temple Pilots',b'Plush'
9263,0,6,0.0,356.91057,0.0,0.084,342.338,-8.962,0,b'',0.0,4,132.026,b'',b''
9264,0,5,0.0,250.14812,0.0,0.311,239.99,-8.716,1,b'Song of the Summer Youth Brigade',0.29582785132744166,5,87.619,b'Love Is Chemicals',b'Roads Lead Underground'
9265,2009,0,0.0,298.39628,0.0,0.0,283.568,-4.741,1,b'A Timeless Christmas',0.4815153409713632,4,114.053,b'Israel & New Breed',b'We Wish You A Timeless Christmas'
9266,0,10,0.0,198.55628,0.0,0.543,190.642,-6.842,0,b'',0.0,4,90.1,b'',b''
9267,2003,2,0.0,301.06077,0.0,0.369,286.151,-6.458,1,b'Axis Of Evil',0.4097566235197448,4,120.011,b'Suicide Commando',b'Mordfabrik'
9268,1998,1,0.0,203.25832,0.0,0.41,195.001,-8.777,1,b'The Love Movement',0.3944443792273665,4,94.074,b'A Tribe Called Quest',b'Find A Way'
9269,1977,10,0.0,222.79791,0.0,0.102,198.101,-7.649,1,b'Diana Ross & The Supremes Hit Pac - 5 Series',0.44654,4,96.571,b'Diana Ross',"b""You Can't Hurry Love"""
9270,2006,4,0.0,167.26159,0.0,0.276,164.467,-8.251,1,b'Bonfires of Sao Joao',0.3765213745837119,1,155.613,b'Forro in the Dark',b'Riacho do Navio'
9271,2005,4,0.0,202.55302,0.0,0.432,196.737,-6.858,1,b'Epro',0.40709275,5,63.842,b'Beck',b'E-Pro'
9272,0,0,0.0,546.16771,0.0,0.323,542.186,-9.166,1,b'Angel Love for Children',0.3804725591355346,4,126.852,b'Aeoliah',b'Angelic Lullaby (Regular)'
9273,1999,4,0.0,239.882,0.0,0.287,222.795,-7.733,1,b'',0.46135345,4,123.052,b'Def Leppard',b'PROMISES'
9274,0,3,0.0,199.81016,0.0,0.0,187.397,-10.66,1,b'',0.37128096821512147,4,100.604,b'Leigh Nash',"b'""BABY, IT\'S COLD OUTSIDE""'"
9275,0,8,0.0,152.76363,0.0,0.246,145.56,-5.229,0,b'The Christmas Sessions',0.4412109421580916,4,117.017,b'MercyMe',"b""Rockin' Around The Christmas Tree"""
9276,0,7,0.0,121.18159,0.0,0.421,111.107,-13.699,1,b'',0.0,4,156.084,b'',b''
9277,0,1,0.0,186.17424,0.0,0.485,175.09,-9.593,1,b'',0.0,5,173.628,b'',b''
9278,1993,4,0.0,256.05179,0.0,0.334,246.758,-9.555,1,b'Ian Moore',0.34329878361670885,4,86.083,b'Ian Moore',b'Satisfied'
9279,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,b'',0.0,0,0.0,b'',b''
9280,0,4,0.0,299.10159,0.0,0.284,285.53,-13.459,0,b'',0.40885133,3,162.969,b'',b''
9281,2007,11,0.0,150.64771,0.0,0.201,146.86,-4.485,0,b'In Defense Of The Genre',0.45541252044852176,4,135.765,b'Say Anything',b'Surgically Removing The Tracking Device'
9282,1962,7,0.0,592.19546,0.0,0.09,579.257,-12.55,0,b'The Complete 1961 Village Vanguard Recordings',0.41762424,7,77.925,b'John Coltrane',"b""Chasin' The Trane"""
9283,2006,0,0.0,265.53424,0.0,0.212,261.021,-3.644,1,b'Pura Salsa',0.43729264,4,188.242,b'Tito Nieves',b'El Amor M\xc3\xa1s Bonito'
9284,1992,9,0.0,309.73342,0.0,0.392,299.892,-9.804,1,b'Rubberneck',0.41123486995302977,4,100.64,b'Toadies',b'Possum Kingdom'
9285,1994,4,0.0,353.85424,0.0,0.213,330.937,-6.4,1,b'Cross Road',0.449419,4,142.45,b'Bon Jovi',b'Always'
9286,0,4,0.0,206.8371,0.0,0.189,189.098,-5.295,1,b'',0.31770874328117904,4,165.941,b'',b''
9287,1979,0,0.0,207.90812,0.0,0.326,196.743,-24.473,1,b'Personalidade - Gal Costa',0.28350876454964397,4,147.614,b'Gal Costa',b'Estrada Do Sol'
9288,2009,0,0.0,195.81342,0.0,0.432,184.959,-18.243,1,b'Old Friends',0.40497485319777254,1,134.128,b'Guy Clark',b'To Live Is To Fly'
9289,1994,7,0.0,152.34567,0.0,0.09,145.804,-15.131,1,b'Cor De Rosa E Carvao',0.4017985321875259,4,117.899,b'Marisa Monte',b'Bem Leve'
9290,2005,1,0.0,115.85261,0.0,0.113,115.853,-8.161,1,b'Beat Konducta Vol. 1-2: Movie Scenes',0.3646032448088377,4,99.009,b'Madlib',b'Pyramids (Change)'
9291,2002,8,0.0,199.99302,0.0,0.156,193.672,-8.962,1,b'Uncorked',0.261905389604413,4,159.802,b'The Christmas Jug Band',b'Boogie Woogie Santa Claus (Vocal duet by Angela Strehli and Maria Muldaur)'
9292,1973,11,0.0,180.68853,0.0,0.287,167.015,-13.329,0,"b""Greatest Hits/There's A Riot Goin' On/Fresh (3 Pak Longbox Version For Costco Only)""",0.4231087,4,101.922,b'Sly & The Family Stone',b'If You Want Me To Stay'
9293,0,9,0.0,246.12526,0.0,0.096,239.63,-5.392,1,b'Debut',0.41462110994753665,4,152.42,b'Ini Kamoze',b'Trouble'
9294,1993,1,0.0,155.68934,0.0,0.316,148.77,-10.468,0,b'Wet Dream - The Best Of Max Romeo',0.40076790864125705,4,162.797,b'Max Romeo',b'Chi Chi Bud'
9295,2006,9,0.0,214.96118,0.0,0.09,201.555,-7.65,1,b'The Aggrolites',0.42584250911760274,4,152.719,b'The Aggrolites',b'Mr. Misery (Album Version)'
9296,2006,1,0.0,197.82485,0.0,0.119,187.809,-7.019,1,b'Remixes EP',0.3660812384096157,4,130.99,b'The Postmarks',b'Goodbye (Ma Radio Star Remix)'
9297,1968,7,0.0,193.17506,0.0,0.484,181.632,-11.299,1,b'Reflections In A Crystal Wind',0.0,4,115.292,b'Mimi & Richard Fari\xc3\xb1a',b'House Un-American Blues Activity Dream'
9298,0,8,0.0,240.16934,0.0,3.216,229.477,-24.06,1,b'',0.0,1,80.492,b'',b''
9299,0,7,0.0,206.18404,0.0,0.493,202.194,-14.825,1,b'Red Sky At Night',0.0,3,165.162,b'Red Norvo & His Orchestra',b'Blue Skies'
9300,1991,3,0.0,166.53016,0.0,0.27,151.603,-15.595,1,b'The Complete Duets',0.38211083,4,158.409,b'Marvin Gaye',b'If This World Were Mine'
9301,1999,4,0.0,319.68608,0.0,0.421,311.786,-9.596,0,b'Silvertone Blues',0.34576564397488757,4,109.684,b'Joe Louis Walker',b'Trouble On Wheels'
9302,2006,5,0.0,215.562,0.0,0.548,207.018,-8.695,0,b'Save Us Oh Jah',0.3088693576857045,4,160.023,b'Cocoa Tea',b'Save Us Oh Jah'
9303,0,0,0.0,204.5122,0.0,4.162,187.838,-34.488,1,b'East Of The Full Moon',0.381636662593233,3,112.326,b'Deuter',b'Marfa Lights II'
9304,1987,1,0.0,149.7073,0.0,0.479,137.845,-8.405,0,b'The Best Of Mel Carter',0.0,3,111.229,b'Mel Carter',"b'Hold Me, Thrill Me, Kiss Me'"
9305,2006,11,0.0,277.73342,0.0,0.96,267.476,-22.714,0,b'O Universo Musical de Baden Powell',0.3193499182418264,4,111.318,b'Baden Powell',b'Samba Em Preludio'
9306,0,11,0.0,198.73914,0.0,0.299,191.646,-10.357,1,"b'The Complete Lee ""Scratch"" Perry Sessions'",0.45384520837973114,1,94.118,b'Bob Marley',b'Soul Rebel (Alternate Version)'
9307,0,2,0.0,136.01914,0.0,0.09,136.019,-11.493,1,b'',0.39644351514056475,4,141.867,b'',b''
9308,0,10,0.0,179.80036,0.0,0.305,160.218,-15.537,1,b'Passion Flower 1940-46',0.0,4,159.56,b'Johnny Hodges & His Orchestra',b'Good Queen Bess'
9309,1967,7,0.0,163.63057,0.0,0.403,156.026,-13.583,0,b'A Motown Christmas',0.4193085,4,92.021,b'Stevie Wonder',b'One Little Christmas Tree'
9310,2006,11,0.0,233.19465,0.0,1.199,226.464,-5.75,0,b'Empire',0.6983260457737542,4,119.989,b'Kasabian',b'Empire'
9311,0,5,0.0,286.92853,0.0,0.572,282.488,-14.009,0,b'Jazz Showcase',0.41001522179030586,4,127.402,b'Bill Evans',b'Conception'
9312,1996,6,0.0,230.922,0.0,0.451,216.723,-12.353,1,b'RAS Portraits',0.39618764460711603,4,131.897,b'Dennis Brown',b'Wisdom'
9313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,b'',0.0,0,0.0,b'',b''
9314,0,8,0.0,240.71791,0.0,0.308,234.609,-6.261,1,b'Dangerous',0.6722592889323001,4,107.81,b'Michael Jackson',b'Remember The Time'
9315,0,5,0.0,191.13751,0.0,0.438,180.326,-10.549,1,b'Here We Go Again',0.2519590740531642,4,101.408,b'Red Steagall',b'Here We Go Again'
9316,1999,11,0.0,192.02567,0.0,0.0,188.267,-8.339,0,b'Black On Both Sides',0.39443192,4,100.432,b'Mos Def',b'New World Water'
9317,0,7,0.0,400.01261,0.0,0.0,390.966,-18.969,1,b'Giant Step - De Ole Folks at Home',0.31183857,4,96.94,b'Taj Mahal',b' Bacon Fat'
9318,1999,4,0.0,261.17179,0.0,0.342,247.623,-12.747,1,b'Frank T Presenta',0.38612800117139506,4,116.22,b'Cameo',b'Word Up!'
9319,0,6,0.0,427.17995,0.0,0.432,422.783,-14.306,0,b'',0.3625195279918984,4,141.078,b'',b''
9320,2003,7,0.0,236.7473,0.0,0.287,231.004,-4.11,0,b'Collide',0.4392230621308993,4,93.043,b'Skillet',b'Energy (Album Version)'
9321,2007,9,0.0,207.85587,0.0,0.485,203.784,-13.97,1,b'Please Clap Your Hands',0.37951582856500826,4,121.675,b'The Bird and the Bee',b'The Races'
9322,1981,11,0.0,260.75383,0.0,0.275,260.754,-10.084,0,b'Ghost In The Machine',0.47610518093643345,4,163.796,b'The Police',b'Every Little Thing She Does Is Magic'
9323,0,2,0.0,247.61424,0.0,0.38,242.991,-14.547,1,b'',0.3987494774477843,1,130.874,b'',b''
9324,2008,5,0.0,364.25098,0.0,0.102,359.282,-4.491,0,b'Embodiment',0.3162500569425905,4,122.492,b'Sculptured',b'The Shape of Rage'
9325,1957,8,0.0,142.73261,0.0,0.183,135.279,-13.733,1,b'You Send Me',0.4336391282102284,4,84.754,b'Sam Cooke',b'Forever'
9326,0,2,0.0,125.46567,0.0,0.084,125.466,-10.179,1,b'',0.6664068909580066,4,123.272,b'The Beatles',b'GET BACK/GLASS ONION (Love Versions)'
9327,2008,5,0.0,213.18485,0.0,0.09,201.607,-5.064,0,b'Consolers Of The Lonely',0.45691163812084273,4,145.815,b'The Raconteurs',b'Five On The Five'
9328,2008,4,0.0,241.18812,0.0,0.0,228.397,-9.537,1,b'Iron Sea and the Cavalry',0.3236705084458513,3,127.405,b'Pete Francis',b'Case Of Bad Love'
9329,1988,7,0.0,128.67873,0.0,0.456,117.743,-17.734,0,b'Best Of',0.389363000917258,4,82.694,b'Henry Mancini',b'Days Of Wine And Roses'
9330,2002,0,0.0,288.78322,0.0,0.206,284.537,-8.245,0,b'All There Is',0.34208898108153796,4,138.935,b'Chuck Loeb',b'Fundamentally Sound'
9331,2001,5,0.0,220.52526,0.0,0.131,218.082,-4.176,0,b'Time Bomb',0.45281484278293993,4,126.032,b'Buckcherry',b'Riding'
9332,0,2,0.0,192.93995,0.0,0.133,186.973,-7.062,1,b'Prime Cuts',0.35703975,4,123.351,b'Tempest',b'Cabar Feidh'
9333,2008,8,0.0,216.45016,0.0,4.098,207.528,-10.541,0,b'Devotion',0.38156236696656365,3,92.088,b'Beach House',b'All The Years'
9334,0,9,0.0,146.07628,0.0,0.415,141.067,-8.699,1,b'',0.0,4,144.401,b'',b''
9335,0,0,0.0,177.10975,0.0,0.415,168.223,-9.719,1,b'Cracked Spanner Head',0.3353426801877751,4,161.906,b'Otis Spann',b'Mr Highway Man'
9336,2004,7,0.0,134.66077,0.0,0.358,128.122,-12.581,1,b'The Essential Earl Scruggs',0.0,1,137.796,b'The Earl Scruggs Revue',b'Stash It'
9337,0,10,0.0,552.38485,0.0,1.153,541.774,-30.027,1,b'',0.0,1,58.171,b'',b''
9338,0,7,0.0,165.11955,0.0,0.131,147.394,-8.812,1,b'Smart Casual',0.0,4,89.951,b'Tykoon Suit',b'Nightlife'
9339,2008,11,0.0,226.61179,0.0,0.322,221.153,-4.818,0,b'The Greatest Story Ever Told',0.43250722,4,88.19,b'David Banner',b'Get Like Me'
9340,0,3,0.0,138.73587,0.0,0.757,133.178,-22.411,0,b'',0.0,4,124.354,b'',b''
9341,0,9,0.0,27.62558,0.0,0.24952,27.62558,-9.362,0,b'You Are Here',0.3970196558097686,4,150.059,b'Plus Minus',b'Trapped Under Ice Floes {Redux}'
9342,0,8,0.0,272.24771,0.0,2.38,263.709,-28.288,0,b'',0.0,1,93.706,b'',b''
9343,1983,3,0.0,220.23791,0.0,0.508,212.59,-14.297,1,b'The Best Of Roger Whittaker',0.28950056145636605,4,92.95,b'Roger Whittaker',b'The Last Farewell'
9344,0,4,0.0,218.3571,0.0,0.375,216.091,-7.981,1,b'',0.3537556060580658,4,142.185,b'',b''
9345,2006,7,0.0,201.35138,0.0,1.268,192.656,-6.338,1,b'Continuum',0.4927805707333683,4,88.146,b'John Mayer',b'Waiting On The World To Change'
9346,1956,10,0.0,146.23302,0.0,0.34,135.697,-10.246,1,b'Flip Doo Wop Vol 1',0.0,3,103.08,b'The Six Teens',b'A Casual Look'
9347,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,b'',0.0,0,0.0,b'',b''
9348,1994,5,0.0,170.23955,0.0,0.287,161.361,-12.696,0,b'Christmas At Mountain Stage',0.0,3,99.473,b'Cappella Bell Choir',b'We Three Kings'
9349,2002,7,0.0,287.39873,0.0,0.316,269.752,-8.417,1,b'Busted Stuff',0.46310224444398207,1,126.622,b'Dave Matthews Band',b'Digging A Ditch'
9350,2006,0,0.0,218.95791,0.0,0.09,215.58,-3.869,1,b'robbers & cowards',0.4531593333216622,4,92.483,b'Cold War Kids',b'hang me up to dry'
9351,0,1,0.0,155.08853,0.0,0.154,150.564,-10.49,1,b'Chaleur Samba',0.0,3,194.646,b'Zeca Pagodinho E Ivan Milanez',b'Cada Um No Seu Cada Um'
9352,1985,7,0.0,217.7824,0.0,0.56,207.65,-23.029,1,b'Cinemagic',0.373689510389326,5,138.556,b'Dave Grusin',b'On Golden Pond'
9353,1992,7,0.0,126.61506,0.0,0.474,123.437,-13.894,1,b'Father Of The Delta Blues: The Complete 1965 Sessions',0.3417847215863568,3,133.314,b'Son House',"b""Grinnin' In Your Face"""
9354,0,1,0.0,289.34358,0.0,0.078,278.79,-6.416,1,b'Gotta Have Gospel! Ultimate Choirs',0.39635063588194835,1,52.619,b'Kurt Carr',b'God Great God'
9355,0,3,0.0,157.962,0.0,0.194,144.202,-9.867,1,b'',0.0,5,84.712,b'',b''
9356,2002,7,0.0,321.61914,0.0,0.0,304.123,-11.111,0,b'Geogaddi',0.4495377138328947,4,99.952,b'Boards of Canada',b'Music Is Math'
9357,1988,1,0.0,223.63383,0.0,0.287,212.335,-10.026,1,b'No Rest for the Wicked',0.4843487718107733,3,132.335,b'Ozzy Osbourne',b'Miracle Man'
9358,1999,9,0.0,250.38322,0.0,0.519,237.227,-22.192,1,b'Passion Session',0.0,1,86.672,b'Don Ross',b'Give Me Seven Reasons'
9359,2004,11,0.0,265.19465,0.0,0.514,260.65,-6.812,0,b'Transformations/Illuminations',0.29790084963981467,4,170.104,b'Mumbles',"b""Prema's Dilemma"""
9360,2006,7,0.0,182.83057,0.0,0.084,182.831,-5.901,1,b'Tomando Control Live',0.3928748261705821,4,191.936,b'Wisin & Yandel',b'Pegao'
9361,0,6,0.0,267.44118,0.0,0.496,264.469,-9.493,0,b'',0.0,4,98.856,b'',b''
9362,0,2,0.0,154.40934,0.0,0.287,142.646,-3.318,1,b'The Supreme Genius Of King Khan And The Shrines',0.39283081672213377,4,153.413,b'King Khan',b'No Regrets'
9363,1995,7,0.0,191.63383,0.0,0.31,191.634,-5.656,1,"b""90's Hits""",0.4218342141869654,4,101.318,b'Everclear',b'Santa Monica'
9364,0,7,0.0,544.80934,0.0,0.595,540.909,-6.054,1,b'',0.0,4,126.017,b'!!!',b'ME AND GIULIANI DOWN BY THE SCHOOL YARD (CONTENT!)'
9365,0,5,0.0,231.99302,0.0,0.403,227.445,-19.958,1,b'',0.0,3,91.347,b'',b''
9366,2006,8,0.0,211.74812,0.0,0.09,211.748,-6.33,0,b'Settle Down City',0.3510064321470116,1,92.316,b'Young Widows',b'Glad He Ate Her'
9367,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,b'',0.0,0,0.0,b'',b''
9368,0,11,0.0,329.97832,0.0,0.107,321.503,-10.09,0,b'',0.29186563700241946,4,93.06,b'',b''
9369,1989,0,0.0,168.56771,0.0,2.659,160.438,-16.205,1,b'Jukebox Ella: The Complete Verve Singles Vol. 1',0.44920576,5,83.829,b'Ella Fitzgerald',b'The Secret Of Christmas'
9370,0,6,0.0,261.48526,0.0,0.322,251.82,-13.424,1,b'Travel On',0.0,4,144.028,b'Kathryn Priestley',b'Ten Years Later'
9371,0,2,0.0,244.03546,0.0,5.155,231.149,-6.223,1,b'',0.4081601902579159,4,112.181,b'',b''
9372,2008,6,0.0,226.06322,0.0,0.34,219.173,-4.316,0,b'Creator/L.E.S. Artistes',0.3753585697492276,4,117.976,b'Santigold',b'L.E.S. Artistes'
9373,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,b'',0.0,0,0.0,b'',b''
9374,0,9,0.0,255.55546,0.0,10.397,233.744,-27.236,0,b'',0.29869973238374536,1,129.268,b'',b''
9375,2007,2,0.0,229.17179,0.0,0.461,222.987,-11.483,1,b'The Felice Brothers',0.4141352095775112,4,121.695,b'The Felice Brothers',b'Whiskey In My Whiskey'
9376,0,5,0.0,146.6771,0.0,0.364,137.265,-26.619,0,b'Rossi: Primo Libro di Madrigali a 4 voci',0.0,1,33.216,b'Ut Musica Po\xc3\xabsis Ensemble',b'Primo Libro di Madrigali a 4 voci: Nel tuo bel sen si strugge'
9377,2007,4,0.0,236.93016,0.0,0.096,225.93,-5.606,1,b'Australia',0.461980728260739,4,84.894,b'The Shins',b'Australia (Album)'
9378,2008,10,0.0,204.22485,0.0,0.264,190.589,-6.379,0,b'Rage!',0.39785378081958317,3,80.026,b'Lettuce',"b""Sam Huff's Flying Ragin' Machine"""
9379,2002,7,0.0,140.69506,0.0,0.409,138.234,-15.096,0,b'Odetta And The Blues',0.3035620730491385,4,109.932,b'Odetta',"b""Nobody Knows You When You're Down And Out"""
9380,1982,2,0.0,102.58603,0.0,0.27288,95.57333,-7.348,1,b'Somery',0.3998602,4,200.441,b'Descendents',b'Suburban Home'
9381,0,9,0.0,127.32036,0.0,0.768,112.547,-32.514,1,b'',0.0,1,136.385,b'',b''
9382,0,0,0.0,301.66159,0.0,0.096,289.164,-6.187,1,b'Stand On The Word',0.2037551289414944,4,105.099,b'Dorothy Norwood',b'Holy Spirit'
9383,0,1,0.0,145.99791,0.0,0.833,139.331,-10.303,1,b'',0.3238821526297778,4,98.535,b'',b''
9384,2005,2,0.0,238.21016,0.0,0.27,228.206,-6.139,1,b'Super Taranta!',0.4626262627749738,4,135.091,b'Gogol Bordello',b'Wonderlust King'
9385,2007,6,0.0,201.42975,0.0,0.096,192.261,-7.349,1,b'Going Way Out with Heavy Trash',0.3455624789080418,1,209.183,b'Heavy Trash',"b""That Ain't Right"""
9386,0,0,0.0,132.04853,0.0,0.514,120.668,-22.706,1,b'',0.0,1,80.477,b'',b''
9387,0,5,0.0,185.70404,0.0,0.0,178.155,-10.931,1,b'',0.429861237245776,1,132.865,b'',b''
9388,0,8,0.0,233.61261,0.0,0.241,220.114,-10.008,1,b'Top Latino',0.35713977,5,147.843,b'Alejandro Fern\xc3\xa1ndez',b'Me Dedique A Perderte (Albun Version)'
9389,1994,11,0.0,324.8322,0.0,0.508,319.919,-15.128,0,b'Protection',0.4672617440521291,4,89.997,b'Massive Attack',b'Sly'
9390,0,11,0.0,176.97914,0.0,0.0,172.42,-10.165,0,b'Metal Fingers Presents...Special Herbs 4_5_6',0.3756881431560431,1,190.385,b'MF DOOM',b'Coffin Nails'
9391,1988,10,0.0,184.86812,0.0,0.258,176.193,-19.131,1,"b""Steppin'Out: Astaire Sings""",0.39124600394612763,4,171.935,b'Fred Astaire',"b""I Won't Dance"""
9392,2005,9,0.0,227.21261,0.0,0.293,221.739,-6.711,0,b'Us Against The Crown',0.33725268941220377,4,94.207,b'State Radio',b'Man In The Hall'
9393,1990,0,0.0,181.41995,0.0,0.473,174.991,-12.194,1,b'The Best Of Early Ellington',0.0,1,167.898,b'Duke Ellington & His Orchestra',b'Tishomingo Blues'
9394,2005,7,0.0,464.61342,0.0,2.107,458.49,-4.11,0,b'From Mars To Sirius',0.3674106537334108,4,94.908,b'Gojira',b'Flying Whales'
9395,0,2,0.0,473.10322,0.0,0.084,473.103,-8.068,0,b'',0.23905863655158574,4,137.914,b'',b''
9396,2004,9,0.0,271.20281,0.0,0.159,268.846,-5.259,1,b'Gypsy Punks (Underground World Strike)',0.4626262627749738,1,137.987,b'Gogol Bordello',b'Not A Crime'
9397,0,8,0.0,174.47138,0.0,0.305,169.633,-12.466,1,b'Early Ellington: The Complete Brunswick And Vocalion Recordings 1926-1931',0.0,3,91.758,b'The Jungle Band',"b'Tiger Rag, Part 2'"
9398,0,5,0.0,187.08853,0.0,0.247,179.299,-12.195,1,b'Part 3 and more',0.34515388113026807,4,112.089,b'KC and The Sunshine Band',b'Shake Your Booty_ (Shake_ Shake_ Shake)'
9399,1976,0,0.0,399.75138,0.0,20.167,376.796,-13.521,1,b'Technical Ecstasy',0.48100390709400254,3,139.804,b'Black Sabbath',"b""You Won't Change Me"""
9400,2006,2,0.0,320.78322,0.0,0.444,315.356,-6.103,0,b'Carnavas',0.37892365,4,71.144,b'Silversun Pickups',b'Future Foe Scenarios'
9401,1991,9,0.0,197.22404,0.0,0.09,187.478,-15.438,1,b'The Essential Joan Baez Live - The Electric Tracks',0.44617054232623227,4,196.1,b'Joan Baez',b'Love Is Just A Four Letter Word'
9402,0,2,0.0,235.15383,0.0,1.1,235.154,-5.824,1,b'',0.40032986,4,116.273,b'',b''
9403,2006,9,0.0,201.42975,0.0,0.467,187.472,-13.246,0,b'Palo Santo',0.38102648,4,142.28,b'Shearwater',"b'Seventy-Four, Seventy-Five'"
9404,0,7,0.0,208.03873,0.0,0.48,192.395,-22.505,1,b'',0.0,3,100.654,b'',b''
9405,2008,0,0.0,230.08608,0.0,0.344,222.244,-7.871,0,b'Golden Delicious',0.3964880547486457,5,135.306,b'Mike Doughty',b'I Just Want the Girl In the Blue Dress.'
9406,1998,8,0.0,165.72036,0.0,0.096,149.386,-22.936,1,b'Turnstyles and Junkpiles',0.28297941236042917,5,115.723,b'Pullman',b'Barefoot'
9407,1970,2,0.0,148.81914,0.0,0.287,142.559,-14.479,1,b'Look-Ka Py Py',0.39725494169343145,4,95.858,b'The Meters',b'Funky Miracle'
9408,2003,2,0.0,269.42649,0.0,0.461,260.83,-12.453,1,b'The Soul Of A Man - A Film By Wim Wenders',0.2298849034353208,3,92.002,b'Shemekia Copeland',"b""God's Word"""
9409,2006,11,0.0,228.41424,0.0,0.264,218.871,-7.939,1,b'The Richest Man In Babylon',0.4586141,4,207.961,b'Thievery Corporation',b'Omid'
9410,0,9,0.0,497.44934,0.0,0.297,486.342,-5.905,1,b'The Sugarhill Records Story',0.3073601298665991,4,108.595,b'The Sugarhill Gang',b'Freedom'
9411,1995,2,0.0,116.87138,0.0,0.531,109.192,-13.013,1,b'Merry Christmas From Peggy Lee',0.3950724829354854,4,132.136,b'Peggy Lee',b'Winter Wonderland'
9412,1996,0,0.0,195.49995,0.0,0.531,189.62,-4.671,1,b'Songs And Artists That Inspired Fahrenheit 9/11',0.3641389,4,134.261,b'John Fogerty',b'Fortunate Son'
9413,0,4,0.0,243.64363,0.0,0.571,234.562,-19.396,0,b'Symphonies (Complete) Part: 3',0.0,4,67.471,b'Jaap ter Linden',b'Symphony No. 16 In C Major KV 128: Allegro'
9414,1970,7,0.0,155.14077,0.0,0.803,147.075,-21.795,0,b'The Lady And The Unicorn',0.31000793439990315,1,113.678,b'John Renbourn',b'Trotto/Saltarello'
9415,0,2,0.0,186.48771,0.0,0.537,173.203,-21.508,1,b'Furry Lewis 1927 - 1929',0.27558928601975574,4,148.101,b'Furry Lewis',b'Mean Old Bedbug Blues'
9416,0,2,0.0,435.77424,0.0,0.788,420.438,-18.368,1,b'Pachelbel & Fasch : Orchestral Works',0.0,4,130.137,b'Jean-Fran\xc3\xa7ois Paillard',b'Canon & Gigue in D major'
9417,1986,3,0.0,216.58077,0.0,0.467,204.08,-8.441,0,b'Top Gun - Motion Picture Soundtrack (Special Expanded Edition)',0.35774148,4,157.064,b'Kenny Loggins',b'Danger Zone'
9418,0,4,0.0,312.29342,0.0,0.0,299.967,-14.277,1,b'High Life',0.39782193,4,142.427,b'Wayne Shorter',b'Maya'
9419,0,9,0.0,249.36444,0.0,0.433,242.26,-16.549,1,b'Blues & Ragtime',0.265648866391268,4,92.838,b'Reverend Gary Davis',"b""Whoopin' Blues"""
