,Année,Clé,Danceabilité,Durée,Energie,Fin du fondu,Fondu de fin,Intensité,Mode,Nom Album,Popularité,Signature Temporelle,Tempo,nom artiste,nom chanson
8750,0,9,0.0,167.00036,0.0,4.661,164.38,-10.62,1,b'Whaddaya Think of That?',0.37632596022927123,1,139.628,b'Laurie Berkner',b'The Cat Came Back'
8751,0,2,0.0,449.2273,0.0,0.0,417.158,-20.101,1,b'Live in Tokyo \x13 May 10th_ 1992',0.4303002791079415,4,106.307,b'Utopia',b'Hiroshima'
8752,1991,0,0.0,317.83138,0.0,0.784,307.949,-14.989,1,b'Free',0.5074642431149818,4,174.059,b'Rick Astley',b'The Bottom Line'
8753,1997,7,0.0,286.30159,0.0,0.183,276.683,-8.204,1,b'BUTTERFLY',0.7870054686892299,1,109.253,b'Mariah Carey',b'Outside'
8754,2007,1,0.0,236.87791,0.0,0.0,220.955,-5.564,1,b'Roll Away',0.411545813621729,4,123.382,b'Back Door Slam',"b""It'll All Come Around (Album Version)"""
8755,2004,6,0.0,262.21669,0.0,2.038,234.08,-6.4,1,b'No Silence',0.5081770851783957,4,132.998,b'ATB',b'Marrakech'
8756,1993,9,0.0,368.1171,0.0,0.496,351.539,-12.157,1,b'Live Around The World 1991 - 1996',0.40022175639897006,4,58.387,b'Saigon Kick',b'The Way'
8757,1999,11,0.0,295.33995,0.0,0.243,285.292,-5.676,1,b'Ricky Martin',0.4814269364777582,4,161.868,b'Ricky Martin',"b""She's All I Ever Had"""
8758,0,10,0.0,170.762,0.0,0.295,161.547,-23.086,1,b'Rhino Hi-Five: John Sebastian',0.34128872330078414,1,112.4,b'John Sebastian',"b""You're A Big Boy Now (Album Version)"""
8759,0,1,0.0,147.9571,0.0,0.084,141.305,-13.842,0,b'Solos',0.35698415362587615,4,155.815,b'Dann Huff',b'Exception To The Rule'
8760,2010,7,0.0,239.0722,0.0,0.13,235.247,-7.427,1,b'Utopia',0.4464456618279216,4,152.887,b'Markscheider Kunst',b'Dj'
8761,0,4,0.0,253.57016,0.0,0.223,241.162,-7.268,0,b'Get Ready',0.414609584706623,4,155.827,b'Mighty Diamonds',b'Sensemilla'
8762,2001,1,0.0,228.44036,0.0,0.0,212.068,-6.923,1,b'Music',0.3683367822461324,4,95.932,b'Erick Sermon',"b""I'm Hot"""
8763,0,7,0.0,149.78567,0.0,0.531,141.642,-9.979,1,b'Moon River / Delicious Together',0.38958978111331777,4,124.253,b'Jerry Butler',b'The Way You Do The Things You Do'
8764,2008,11,0.0,273.52771,0.0,0.293,258.357,-5.558,0,b'Bye Bye',0.7870054686892299,4,129.991,b'Mariah Carey',b'Touch My Body'
8765,0,9,0.0,341.65506,0.0,0.427,324.046,-22.404,0,b'Winter Dreams for Christmas',0.37693998444161575,1,136.778,b'R. Carlos Nakai',b'God Rest Ye Merry Gentlemen (World)'
8766,0,2,0.0,220.08118,0.0,2.258,208.149,-5.766,1,b'Haavoittumaton',0.3633414624452025,4,110.156,b'Y\xc3\xb6lintu',b'T\xc3\xa4ysikasvuinen mies'
8767,0,2,0.0,174.81098,0.0,0.0,170.945,-9.315,0,b'Is Hot !',0.2386963500981182,4,110.065,b'Tito Rodriguez',b'Me Lo Dijo Adela'
8768,0,11,0.0,163.7873,0.0,0.403,152.108,-20.32,0,b'Celtic Reflections On Hymns',0.34668379451424397,1,120.039,"b""Eden's Bridge""",b'Just As I Am (Arr.)  (Different From Track One)'
8769,0,7,0.0,198.39955,0.0,2.467,190.555,-16.686,1,b'Hit Parade 1953',0.38811277380636255,3,83.461,b'Percy Faith & Felicia Sanders',b'The Song from Moulin Rogue Where Is Your Heart'
8770,0,2,0.0,257.95873,0.0,0.195,241.47,-10.983,1,b'Alias',0.4230219215750594,4,103.77,b'Alias',b'What To Do'
8771,0,4,0.0,259.94404,0.0,2.723,257.759,-9.12,1,b'Osaka After Dark',0.4332438337235128,4,152.462,b'D.A.D.',b'Girl Nation [Live]'
8772,0,5,0.0,234.44853,0.0,0.956,229.471,-9.878,0,b'Vignola Plays Gershwin',0.42498392804946905,1,149.689,b'Frank Vignola',b'But Not For Me'
8773,1997,9,0.0,137.29914,0.0,3.077,130.717,-12.645,0,b'Songs For Girls To Sing',0.35144954073431905,4,116.257,"b""The Cat's Miaow""","b""You Know It's True"""
8774,1989,7,0.0,171.62404,0.0,0.511,168.246,-11.212,1,b'Kings of Boogie',0.3842902280818292,4,150.95,b'Savoy Brown',b'All Burned Out'
8775,0,0,0.0,163.29098,0.0,0.084,157.571,-8.189,0,b'14 Megala Tragoudia - Angela Dimitriou',0.0,4,90.063,b'Angela Dimitriou',b'Edo Pou Ta Leme'
8776,2002,11,0.0,199.94077,0.0,0.206,197.265,-6.469,1,b'Lucky Day',0.5421751655888957,4,101.786,b'Shaggy / Brian & Tony Gold',b'Hey Sexy Lady'
8777,0,9,0.0,325.04118,0.0,0.362,300.437,-12.269,0,b'Belong To The Sun!',0.25619508901043286,4,110.651,b'Tri Atma',b'RAMUKA'
8778,0,9,0.0,287.9473,0.0,0.0,277.653,-8.212,0,b'Attack!',0.33750728916593725,4,132.106,b'White Heart',b'Change The Way (Highlands Album Version)'
8779,0,11,0.0,153.88689,0.0,0.0,150.32,-5.394,1,b'Serie Tradicional - El Rebelde del Acorde\xc3\xb3n  CD 2',0.2792557598816767,3,187.874,b'Alfredo Guti\xc3\xa9rrez',b'El troyano'
8780,2007,9,0.0,203.54567,0.0,0.0,203.546,-1.217,1,"b""The Take Over_ The Break's Over""",0.5666228875581625,4,178.518,b'Fall Out Boy',b'Thriller'
8781,0,3,0.0,245.96853,0.0,0.084,238.51,-4.301,1,b'For Those Who Have Heart [Re-Issue]',0.5692399537354433,4,100.013,b'A Day To Remember',b'The Plot To Bomb The Panhandle (Album Version)'
8782,0,10,0.0,291.63057,0.0,0.0,288.908,-8.933,0,b'Ibiza Progressive Part 2',0.3852101780459525,1,128.991,b'Namatjira',b'1000 Of Years Ago'
8783,0,7,0.0,297.66485,0.0,0.068,288.624,-6.454,1,b'So..Hows Your Girl',0.4108507871165923,3,215.349,b'Handsome Boy Modeling School',b'Megaton B-Boy 2000 (LP Version)'
8784,1992,7,0.0,344.05832,0.0,0.0,325.538,-10.634,1,b'Arc Angels',0.34936636110900054,4,167.753,b'Arc Angels',b'Sent By Angels'
8785,2002,3,0.0,261.17179,0.0,0.0,261.172,-6.281,1,b'Mercury Retrograde',0.4585920249078077,7,178.531,b'Jesse Malin',b'Wendy'
8786,0,1,0.0,433.37098,0.0,0.0,419.283,-14.057,1,b'Santana/Abraxas/Santana(III) (3 Pak) (Costco Longbox Version)',0.6277651347772472,4,84.87,b'Santana',b'Fried Neck Bones And Some Home Fries'
8787,0,10,0.0,446.24934,0.0,0.247,436.645,-20.226,1,b'Mixed music 1966-1970',0.25751540347437846,3,92.341,b'Henri Pousseur',b'Crosses of crossed colors 3'
8788,0,5,0.0,255.73832,0.0,0.38,234.887,-6.137,0,b'The Warriors EP_ Vol. 2',0.5330853751571502,4,143.881,b'P.O.D.',b'Eyes Of A Stranger (Album Version)'
8789,0,0,0.0,203.38893,0.0,0.0,191.745,-7.762,0,b'4 in Love',0.23013079375223383,4,103.995,b'Leon Lai',b'Qing Yi Shi'
8790,2004,11,0.0,210.54649,0.0,0.0,205.351,-3.275,0,b'Note 1+',0.23462531427645575,4,100.078,b'Jack Orsen feat. Fumanschu_ Justus',b'Getto Boys'
8791,2005,2,0.0,165.19791,0.0,0.222,162.696,-8.645,1,b'Listen To My Shapes',0.2432384475572016,4,183.513,b'Sensations',b'Superscout'
8792,0,7,0.0,164.25751,0.0,0.0,159.742,-13.427,1,b'In Person At The Empire Room (Digitally Remastered)',0.3180206467909012,4,91.517,b'Gisele MacKenzie',b'Le Fiacre'
8793,2007,7,0.0,208.09098,0.0,0.0,200.812,-5.637,1,b'Negroklaro',0.43514467167760446,4,133.994,b'KALIMBA',b'No Volveras A Mi'
8794,1998,0,0.0,260.17914,0.0,0.345,236.449,-6.076,1,b'For The Masses',0.5171704806315667,3,61.593,b'Monster Magnet',b'Black Celebration'
8795,0,10,0.0,258.42893,0.0,0.177,227.944,-13.63,1,b'Snapshots',0.34459281657928165,4,100.02,b'Eleanor McEvoy',b'Sophie'
8796,0,10,0.0,270.00118,0.0,0.374,260.899,-17.793,0,b'Paradox',0.3449688462152366,7,151.997,b'Davol',b'Another Land (World)'
8797,0,2,0.0,280.0322,0.0,0.0,273.032,-7.625,1,b'Snapshots',0.34459281657928165,3,150.061,b'Eleanor McEvoy',"b""Please Heart_ You're Killing Me"""
8798,2008,2,0.0,81.71057,0.0,0.0,74.884,-23.465,1,b'Music from the Motion Picture The Curious Case of Benjamin Button',0.5603808051579506,4,244.268,b'Alexandre Desplat',b'Meeting Daisy'
8799,0,8,0.0,494.15791,0.0,0.108,480.56,-16.708,1,b'The Last Night Of The Poms',0.0,3,134.828,b'Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers',b'Song Of Australia - Canto 6 (2009 Digital Remaster)'
8800,0,2,0.0,244.08771,0.0,0.223,235.566,-5.539,0,b'Despina Vandi - The Emi Years/The Complete Collection',0.41168895978577885,4,120.212,b'Despina Vandi',"b""Ke T' Oniro Egine Efialtis"""
8801,0,7,0.0,42.68363,0.0,0.0,42.684,-5.601,1,b'Trelokoritso - Oles oi epityxies',0.31992724238883236,1,136.191,b'The Charms',b'Mr. Goose'
8802,1992,10,0.0,223.26812,0.0,0.0,217.066,-7.532,0,b'Unplugged',0.5829215764506247,4,100.404,b'Alice In Chains',b'Would?'
8803,2000,2,0.0,121.73016,0.0,0.0,121.73,-13.399,1,b'Maggots: The Record',0.3593247265042633,4,121.47,b'The Plasmatics',"b""The White's Bedroom - Fire Escape"""
8804,0,2,0.0,152.97261,0.0,0.165,149.49,-11.947,1,b'Country Roots',0.40508035332524994,4,94.513,b'Roy Rogers',b'The Yellow Rose Of Texas'
8805,2004,7,0.0,208.16934,0.0,0.0,196.975,-5.896,1,b'Rain On Tin',0.3233207311421996,4,167.935,b'The Small Knives',b'The Line'
8806,2005,4,0.0,398.54975,0.0,0.0,389.532,-6.492,0,b'Ten Tonne EP',0.3963562369451036,4,87.527,b'Chase & Status',b'Trapdoor'
8807,2010,10,0.0,393.84771,0.0,0.247,379.635,-9.857,1,b'There Is Love In You',0.4744281728989324,4,124.043,b'Four Tet',b'Plastic People'
8808,2001,9,0.0,443.37587,0.0,0.0,433.389,-4.28,0,b'Wowie Zowie',0.364787348408113,3,85.321,b'Superchumbo',b'Revolution'
8809,0,11,0.0,324.25751,0.0,0.148,314.479,-15.969,1,b'Leroy Hutson Selected Hits Vol. 2',0.39717904259160935,4,89.88,b'Leroy Hutson',b'So Nice - Original'
8810,2000,8,0.0,213.7073,0.0,0.324,196.423,-7.754,1,b'Por Siempre',0.3695057504791091,4,112.051,b'Tranzas',b'Mientras me quieras'
8811,0,3,0.0,322.19383,0.0,0.389,316.923,-5.815,0,b'Alpha River - EP',0.3634668864790582,1,84.639,b'Eclier',b'Alpha River'
8812,1984,9,0.0,305.94567,0.0,0.0,305.946,-7.34,1,b'Sound Theories Vol. I & II',0.543954417055839,3,157.996,b'Steve Vai',b'Salamanders In The Sun'
8813,1991,4,0.0,221.93587,0.0,0.09,221.936,-13.035,0,b'Live! In The Air Age',0.3828430622091098,4,121.615,b'Be Bop Deluxe',b'Sister Seagull (Live)'
8814,0,2,0.0,54.12526,0.0,0.421,49.842,-16.453,1,b'Things Fall Apart',0.6002824907473767,1,85.875,b'The Roots',b'Act Won (Things Fall Apart)'
8815,0,9,0.0,211.35628,0.0,0.601,204.957,-6.574,1,b'H\xc3\xb6r auf zu weinen',0.44311687398574556,4,120.985,b'Geier Sturzflug',b'Wie ein Eisb\xc3\xa4r sein'
8816,0,7,0.0,176.5873,0.0,0.0,176.587,-17.59,1,b'Over There! Songs of the American Expeditionary Force 1917-18',0.3225499654741361,1,115.771,b'Billy Murray',b'Goodbye Broadway_ Hello France'
8817,0,11,0.0,440.18893,0.0,0.0,407.545,-10.441,0,b'Remixed at 16:05',0.5602055463890734,4,126.966,b'Fergie',b'Exit People'
8818,2000,0,0.0,289.12281,0.0,0.0,271.192,-6.724,1,b'God Says No',0.5171704806315667,5,89.296,b'Monster Magnet',b'Down In The Jungle'
8819,0,7,0.0,239.43791,0.0,0.364,230.301,-11.102,1,b'Esa Chica Es Mia',0.35697025986249137,3,80.039,b'Sergio Dalma',b'Te Quiero Mamma'
8820,0,4,0.0,227.89179,0.0,0.102,215.777,-12.147,0,b'M\xc3\xa5nskratt',0.2959679840471214,4,168.989,b'Groupa Med Lena Willemark',b'Skymning'
8821,1996,10,0.0,176.43057,0.0,0.688,164.711,-8.504,0,b'Full Circle',0.5432255210454612,4,112.613,b'Randy Travis',"b""Don't Take Your Love Away From Me (Album Version)"""
8822,1999,1,0.0,166.24281,0.0,0.0,156.421,-5.797,1,b'How Lucky I Am',0.42689268086794374,4,107.669,b'Bryan White',b'Love Happens Just Like That (LP Version)'
8823,1982,9,0.0,295.13098,0.0,0.143,284.003,-12.512,1,b'Keep On Doing',0.37225120793006455,4,147.087,b'The Roches',b'Losing True (Album Version)'
8824,2001,3,0.0,241.24036,0.0,2.27,228.711,-8.077,0,b'The Very Best Of',0.4021670475170316,4,153.474,b'Lighthouse Family',b'Run'
8825,0,6,0.0,404.68853,0.0,0.0,367.578,-8.45,0,b'Nostalgia',0.28423446680720116,4,88.132,b'Clockwise',b'the tales of King Solitude 1:3'
8826,2007,2,0.0,206.8371,0.0,0.0,199.924,-5.653,0,b'Conviction',0.5004591506589332,4,163.604,b'Aiden',b'Teenage Queen (Album Version)'
8827,2007,11,0.0,210.49424,0.0,9.66,192.104,-5.508,1,b'Places Like This',0.5051816158691929,4,126.294,b'Architecture In Helsinki',b'The Same Old Innocence'
8828,0,5,0.0,233.03791,0.0,2.757,219.974,-4.329,1,b'Goku Tama Rock Cafe',0.3138666001571988,4,131.059,b'An Cafe',b'S*B*Y'
8829,2006,0,0.0,217.57342,0.0,0.175,207.314,-10.786,1,b'Chasing Cars',0.667294595643469,3,186.44,b'Snow Patrol',"b""It Doesn't Matter Where_ Just Drive"""
8830,1996,11,0.0,123.402,0.0,0.104,114.637,-15.419,1,b'Honky Tonk Man:  The Essential Johnny Horton 1956-1960',0.43816822618224227,4,226.146,b'Johnny Horton',b'The Golden Rocket'
8831,0,2,0.0,170.23955,0.0,0.0,165.169,-8.714,0,b'La Leyenda Viva!!! La Verdadera Historia',0.2663430816204065,4,119.693,b'Barbarito Diez',b'La Sitiera'
8832,1997,2,0.0,348.21179,0.0,0.252,341.06,-17.722,1,b'Byrd & Brazil',0.31055608317952577,4,94.223,b'Charlie Byrd',b'Speak Low'
8833,2002,9,0.0,70.03383,0.0,0.0,64.824,-4.665,1,b'2nd18/04',0.2965536905119507,4,164.216,b'Orthrelm',b'Scelxenak'
8834,0,0,0.0,14.86322,0.0,0.0,14.863,-6.53,1,b'Rots \xc3\xa0 gogo : Burping Ringtones_ Sonneries rots',0.0,4,73.531,b'Blingtones',b'Gross Throw-up Burp (Sonnerie_ Ringtone)'
8835,0,0,0.0,164.12689,0.0,0.461,157.077,-17.876,1,b'Lonnie Johnson Vol. 1 (1925-1926)',0.4048271165593455,1,96.859,b'Lonnie Johnson',"b""You Don't See Into The Blues Like Me"""
8836,1980,8,0.0,217.25995,0.0,0.109,213.008,-19.769,1,"b""St. Patrick'S Day Celebration""",0.3789698005016593,1,116.044,b'The Chieftains',"b""When A Man's In Love"""
8837,0,1,0.0,293.95546,0.0,4.452,284.619,-11.708,1,b'Len Barry - The Hits',0.34620216014102156,4,112.281,b'Len Barry',b'Dirty Old Man'
8838,0,3,0.0,235.20608,0.0,0.938,226.992,-8.045,0,b'Trial and Error',0.0,4,138.311,b'Steel Rain',b'Sanity Fades'
8839,0,10,0.0,200.75057,0.0,0.738,195.379,-15.137,1,b'18 Exitos',0.5130656545045009,1,137.835,b'Orquesta Romantica de La Habana',b'Serenata'
8840,1999,7,0.0,207.77751,0.0,5.642,207.778,-5.922,1,b'Diva Futura',0.3533647670234757,4,101.994,b'Nightfall',b'Master_ Faster_ Sweet Desaster'
8841,0,9,0.0,219.95057,0.0,0.0,215.226,-17.493,0,b'Debut',0.0,3,88.04,b'Rhian Lois',"b""My Man's Gone Now"""
8842,2003,1,0.0,327.1571,0.0,11.802,323.5,-5.234,1,b'Strays',0.5351630421238075,4,138.657,"b""Jane's Addiction""",b'Price I Pay'
8843,0,1,0.0,235.65016,0.0,0.217,227.898,-6.171,0,b'The Night Before Christmas 2',0.3705666836763819,4,152.017,b'Sounds Of Blackness',"b'Silent Night (Featuring Geoffrey Jones_ Terrence ""T-Bone"" Frierson_ Billy Steele)'"
8844,1999,2,0.0,225.72363,0.0,0.201,213.525,-12.62,1,b'Colors of My Heart',0.3019472126925628,4,128.578,b'Sharon Burch',b'Earth Child (World)'
8845,1987,6,0.0,445.17832,0.0,0.0,445.178,-3.891,1,"b""Live Era '87-'93""",0.7136698195798281,7,134.188,"b""Guns N' Roses""","b""Sweet Child O' Mine"""
8846,0,5,0.0,189.20444,0.0,0.369,186.578,-3.11,1,b'Killswitch Engage [Special Edition]',0.5963503376386131,3,149.998,b'Killswitch Engage',b'Never Again (Album Version)'
8847,0,8,0.0,463.59465,0.0,0.0,448.075,-9.932,1,b'Live At The Olympia',0.39064123587831157,3,208.832,b'Ayo',b'Girls'
8848,0,7,0.0,132.70159,0.0,0.0,127.698,-4.123,1,b'Free Born Man',0.22251697531460474,3,133.898,b'Mr. Blue',"b""Thanks God I'm A Country Boy"""
8849,0,7,0.0,90.69669,0.0,1.059,85.566,-9.282,1,b'For The Last Time',0.37996076697507797,3,130.752,b'Bob Wills',b'Playboy Theme'
8850,0,11,0.0,128.91383,0.0,0.0,126.142,-16.174,1,b'The Last Word',0.31962677591740224,1,138.489,b'Mark Lowry',b'Fritzy & Helen Hanft (Album)'
8851,0,10,0.0,556.69506,0.0,3.158,548.484,-10.252,1,b'Break Loose',0.0,4,130.011,b'Parallel Sound',b'Around The World'
8852,0,7,0.0,131.36934,0.0,0.205,128.395,-9.815,1,"b""Les Fiances D'Auvergne""",0.15726743041262983,3,105.395,b'Jean Segurel',"b""La Saint-Jean d'\xc3\xa9t\xc3\xa9"""
8853,1998,7,0.0,315.08853,0.0,0.653,300.292,-12.93,1,b'Timepeace',0.4161730646266773,4,118.606,b'Terry Callier',b'Java Sparrow'
8854,0,0,0.0,291.57832,0.0,0.0,291.578,-10.073,1,b'Curtis In Chicago - Recorded Live!',0.49530669341111583,4,113.837,b'Leroy Huston',b'Love Oh Love (Live in Chicago)'
8855,0,7,0.0,262.84363,0.0,0.486,255.466,-12.266,1,b'Four Days Late (Studio Track)',0.37383289436536393,3,153.909,b'Karen Peck And New River',b'Four Days Late (Studio Track w/o Background Vocals)'
8856,0,7,0.0,413.04771,0.0,0.247,398.791,-7.55,1,b'A Century Of Beatz',0.3677447423876351,4,130.103,b'Joy Kitikonti',b'Pleasure Zone Mix'
8857,1994,9,0.0,315.03628,0.0,0.479,309.156,-10.1,1,b'Welcome To Tomorrow',0.4639000947923324,4,118.175,b'SNAP!',b'The World In My Hands (We Are One)'
8858,0,0,0.0,481.48853,0.0,0.25,444.929,-15.466,1,b'Stand',0.3078629003228008,4,137.51,b'Bobby Broom',b'MONDAY_ MONDAY'
8859,0,0,0.0,154.61832,0.0,0.266,144.893,-24.385,1,b'Rocky Mountain Homecoming',0.3275438133781237,4,138.257,b'Jake Hess',b'I Just Love Old People (Rocky Mountain Homecoming Version)'
8860,1990,5,0.0,77.60934,0.0,2.699,72.15,-17.944,0,b'Back To The Future III',0.45077989068682317,4,82.556,b'Alan Silvestri',"b""We're Out Of Gas"""
8861,1995,9,0.0,200.07138,0.0,0.095,187.826,-4.737,1,b'Example',0.3494579290257509,4,162.909,b'For Squirrels',b'Superstar'
8862,0,4,0.0,395.93751,0.0,0.967,370.834,-13.585,0,b'As Time Goes By [Original Recording Remastered]',0.33857502645721227,3,106.328,b'Chris Farlowe',b'Blues As Blues Can Get'
8863,0,2,0.0,213.002,0.0,0.0,208.486,-6.669,0,b'The Party Album',0.3396275610443634,4,140.001,b'Taboo',b'Gyere velem'
8864,1993,4,0.0,175.25506,0.0,0.0,175.255,-11.951,1,b'Q: Are We Not Men?  A: We Are Devo / Devo Live',0.5324458709594074,4,152.942,b'Devo',b'Be Stiff (Live)'
8865,1982,0,0.0,229.51138,0.0,0.0,217.525,-10.685,1,b'Hohe Berge',0.31006542453762087,4,156.414,b'Frl.Menke',b'Komm Computer'
8866,0,4,0.0,41.16853,0.0,0.328,39.027,-20.678,1,b'Hollywood Brats',0.3684550906517637,3,89.483,b'The Hollywood Brats',b'Empty Bottles'
8867,0,4,0.0,141.06077,0.0,0.0,136.661,-13.425,0,b'In Memory of Carl Smith',0.3517177511209014,4,181.018,b'Carl Smith',b'I Wonder Where You Are Tonight'
8868,0,3,0.0,236.5122,0.0,0.194,222.192,-6.564,1,b'Following After',0.3502138249441181,4,141.982,b'The Nelons',b'God Keeps A Candle'
8869,1972,9,0.0,188.1073,0.0,0.73,188.107,-9.992,1,b'Obscured By Clouds',0.6389063767175533,4,117.634,b'Pink Floyd',"b""The Gold It's In The ... (1996 Digital Remaster)"""
8870,0,0,0.0,220.26404,0.0,0.216,215.098,-19.819,1,b'All the Published Sides',0.3513450770925733,1,88.874,b'Blind Blake',b'Bootleg Rum Dum Blues'
8871,0,4,0.0,179.51302,0.0,0.241,164.763,-7.413,1,b'Tesoros De Coleccion',0.0,4,97.08,b'El Tiempo',b'Tu Ex Amor'
8872,0,0,0.0,500.29669,0.0,0.235,492.06,-5.021,1,b'The Vault - Old Friends 4 Sale',0.5946278669439055,4,120.284,b'Prince',b'She Spoke 2 Me ( Extended Remix LP Version)'
8873,0,0,0.0,146.23302,0.0,0.375,137.66,-13.261,1,b'All Time Greatest Hits',0.41787057814887635,3,112.884,b'Roger Miller',b'Husbands And Wives'
8874,1980,0,0.0,291.02975,0.0,0.102,286.296,-13.739,1,b'Splendido Hotel',0.46151720449793504,4,209.581,b'Al Di Meola',b'Splendido Sundance'
8875,0,2,0.0,218.43546,0.0,0.188,214.082,-19.809,1,b'All the Published Sides',0.3513450770925733,1,104.001,b'Blind Blake',b'Too Tight Blues No. 2'
8876,0,1,0.0,129.77587,0.0,0.428,124.093,-15.788,0,b'36 Grands Succ\xc3\xa8s',0.2700999824694024,4,108.333,b'Marcel Mouloudji',b'Madeleine'
8877,0,5,0.0,243.25179,0.0,0.189,220.996,-6.585,0,b'You Saved My Life',0.3274217053204881,3,155.757,b'Kieran',b'You Saved My Life'
8878,0,9,0.0,319.32036,0.0,0.566,314.921,-9.63,1,"b""Shilpa Shetty's Sound Of Bollywood""",0.40576703295743805,4,127.98,b'Sunidhi Chauhan / Anu Malik / Jatin Sharma',b'Dekh Le'
8879,2005,9,0.0,176.40444,0.0,0.198,165.75,-10.844,1,b'Atom Bomb',0.42427111444565735,4,86.366,b'The Blind Boys Of Alabama',b'New Born Soul'
8880,1999,9,0.0,254.53669,0.0,0.194,236.089,-6.668,1,b'Camino Vertical',0.3903610047576713,4,169.663,b'Seguridad Social',b'El Oro De La Gallina De Los Huevos'
8881,2007,9,0.0,262.45179,0.0,0.467,253.26,-8.436,1,b'Tous Mes R\xc3\xaaves',0.3994927874638357,4,166.029,b'Princess Lover',b'Prends-Moi La Main'
8882,0,0,0.0,174.70649,0.0,0.305,166.452,-15.479,1,b'Plays Boleros',0.3394084863551408,4,99.397,b'Brazilian Tropical Orchestra',b'If You Leave Me Now'
8883,1996,0,0.0,160.49587,0.0,0.206,157.901,-4.173,1,b'System Of A Down',0.6092621360015158,4,196.201,b'System of a Down',b'War?'
8884,2006,5,0.0,372.76689,0.0,0.061,363.752,-8.265,0,b'Live From Nowhere In Particular',0.5110543538982074,3,66.366,b'Joe Bonamassa',b'So Many Roads'
8885,2010,2,0.0,295.49669,0.0,0.0,284.886,-11.596,1,b'Cloud Seed',0.375367266726902,4,117.007,"b""Vex'd""",b'Oceans'
8886,2005,8,0.0,213.55057,0.0,0.0,208.219,-5.098,1,b'From The Ground Up',0.3439639107143764,4,123.944,b'Antigone Rising',"b""Don't Look Back (Radio Edit)"""
8887,0,0,0.0,330.63138,0.0,0.2,316.198,-8.875,1,b'Radioland',0.1903461623519362,4,167.871,b'The Cate Brothers',b'Am I Losing You'
8888,0,7,0.0,117.68118,0.0,0.757,113.029,-9.31,1,b'Fat_ Drunk and Stupid',0.36749699613460163,1,98.293,b'Crusaders',"b""She's My Woman"""
8889,0,11,0.0,492.45995,0.0,0.0,486.539,-6.158,0,b'Dance Nights 02 - Uplifting Trance',0.21893641516044704,4,135.993,b'Abbott & Chambers',b'Where Are You'
8890,0,9,0.0,202.94485,0.0,0.0,202.945,-7.014,1,b'Triana Viva',0.2547464398514403,3,150.418,b'Triana Pura',b'Con el chacacha del tren (Canc\xc3\xadon por Rumba)'
8891,0,7,0.0,391.00036,0.0,0.372,383.332,-22.152,1,b'25 Anos N\xc3\xa3o S\xc3\xa3o 25 Dias',0.3205201351139909,5,139.806,b'Quinteto Violado',b'Maria Betania'
8892,0,9,0.0,476.47302,0.0,3.756,465.769,-14.369,0,b'Lisbon Five & Hayrigin Yerke',0.3038618927937814,4,67.886,b'Karnig Sarkissian',"b'Inrtoduction ""Hing Hye Srder'"
8893,0,0,0.0,261.79873,0.0,2.717,245.447,-18.679,1,b'Mikey Dread Dubwise',0.3604457658067229,4,141.148,b'Mikey Dread',b'Master Mantrol (Dub / Instrumental Reggae Music)'
8894,0,11,0.0,117.02812,0.0,0.0,113.818,-14.43,1,b'Songs of Ireland And Beyond',0.3657473072683132,1,120.988,b'Tommy Makem;The Clancy Brothers',b'Old Woman From Wexford'
8895,0,1,0.0,230.24281,0.0,0.299,222.906,-5.555,1,b'Serious Friction',0.22762527579089226,7,111.116,b'Proficy',b'Love_ Respect & Loyalty (feat. Sophie & Cait La Lee)'
8896,2003,9,0.0,128.62649,0.0,2.345,128.626,-10.297,0,b'Pirates Of The Caribbean Original Soundtrack',0.4693403742592461,3,138.54,b'Klaus Badelt',b'Moonlight Serenade'
8897,2001,0,0.0,208.50893,0.0,0.137,201.12,-8.28,1,b'Reggae Gold 2001',0.4343463055601184,4,100.002,b'T.O.K.',b'Chi Chi Man'
8898,0,9,0.0,99.70893,0.0,1.367,96.903,-11.404,1,b'Sweet Smell of Success (Original Broadway Cast Recording)',0.3449724560901687,3,118.566,b'Marvin Hamlisch;John Lithgow;Jeffrey Huard',"b""At the Fountain (Reprise) (Brian d'Arcy James & Ensemble)"""
8899,0,5,0.0,207.09832,0.0,0.0,192.232,-9.483,1,b'Out There',0.4570729531813909,4,110.509,b'Jimmie Vaughan',b'Kinky Woman'
8900,0,11,0.0,244.92363,0.0,0.204,240.309,-6.165,1,b'Beauty Queen',0.2984483114383103,3,88.566,b'Serpentine',b'Passion_ Love & Pain (Feat. 25 Kids)'
8901,0,3,0.0,223.97342,0.0,0.0,220.079,-5.064,0,b'20 A\xc3\xb1os En Vivo',0.3994315443110678,4,127.969,b'Aleks Syntek',b'In My Arms (Live Auditorio Nacional 08)'
8902,0,4,0.0,229.58975,0.0,2.177,222.592,-9.655,0,b'Say Something',0.33174476710122014,4,149.844,b'Tony Tuff',b'Say Something'
8903,2003,6,0.0,310.80444,0.0,0.0,310.804,-10.311,1,b'Bazooka Tooth',0.4773108810670025,4,87.618,b'Aesop Rock',b'N.Y. Electric / Hunter Interlude'
8904,1999,0,0.0,218.40934,0.0,0.2,211.487,-5.426,0,b'Gott och blandat',0.3956998297469312,4,137.954,b'Caramell',b'Expolodera (som dynamit)'
